FIPS,STNAME,CTYNAME,AG1pop,AG2pop,AG3pop,AG4pop,AG5pop,TOT_POP,AG1per,AG2per,AG3per,AG4per,AG5per,AG1hosp,AG2hosp,AG3hosp,AG4hosp,AG5hosp,HospRate
5057,Arkansas,Hempstead County,6124,6122,5590,2131,1774,21741,0.281679776,0.281587783,0.257117888,0.09801757,0.081596983,0.0250695,0.024554455,0.058854285,0.037638747,0.040447624,0.186564611
5059,Arkansas,Hot Spring County,7641,10523,9168,3772,2597,33701,0.226729177,0.312245927,0.272039405,0.111925462,0.077060028,0.020178897,0.027227845,0.06226982,0.042979377,0.038198656,0.190854595
5061,Arkansas,Howard County,3770,3805,3372,1329,1065,13341,0.282587512,0.285211004,0.252754666,0.09961772,0.079829098,0.025150289,0.0248704,0.057855543,0.038253204,0.039571284,0.18570072
5063,Arkansas,Independence County,10119,11341,9615,3696,2907,37678,0.26856521,0.30099793,0.255188704,0.098094379,0.077153777,0.023902304,0.026247019,0.058412694,0.037668241,0.038245127,0.184475386
5065,Arkansas,Izard County,2689,3550,3848,1863,1643,13593,0.197822409,0.261163834,0.283086883,0.137055838,0.120871037,0.017606194,0.022773486,0.064798588,0.052629442,0.059915773,0.217723483
5067,Arkansas,Jackson County,3687,5638,4435,1785,1266,16811,0.219320683,0.335375647,0.263815359,0.106180477,0.075307834,0.019519541,0.029244756,0.060387336,0.040773303,0.037330093,0.187255029
5069,Arkansas,Jefferson County,17206,21449,17682,7032,4745,68114,0.252605925,0.314898552,0.25959421,0.103238688,0.069662624,0.022481927,0.027459154,0.059421115,0.039643656,0.034531763,0.183537615
5071,Arkansas,Johnson County,7435,8175,6732,2548,1852,26742,0.278027074,0.305698901,0.251738838,0.095280832,0.069254356,0.02474441,0.026656944,0.05762302,0.036587839,0.034329384,0.179941597
5073,Arkansas,Lafayette County,1360,1767,1949,858,748,6682,0.203531877,0.264441784,0.291679138,0.128404669,0.111942532,0.018114337,0.023059324,0.066765355,0.049307393,0.055489913,0.212736321
5075,Arkansas,Lawrence County,4094,4811,4287,1748,1494,16434,0.249117683,0.292746745,0.260861628,0.106364853,0.090909091,0.022171474,0.025527516,0.059711227,0.040844104,0.045063636,0.193317957
5077,Arkansas,Lee County,1809,3049,2363,979,785,8985,0.201335559,0.33934335,0.262993879,0.108959377,0.087367835,0.017918865,0.02959074,0.060199299,0.041840401,0.043308236,0.19285754
5079,Arkansas,Lincoln County,2562,5296,3476,1139,910,13383,0.191436898,0.395725921,0.259732496,0.085107973,0.067996712,0.017037884,0.0345073,0.059452768,0.032681462,0.03370597,0.177385384
5081,Arkansas,Little River County,2997,3465,3275,1528,1061,12326,0.243144572,0.281113094,0.265698523,0.123965601,0.086078209,0.021639867,0.024513062,0.060818392,0.047602791,0.042668968,0.19724308
5083,Arkansas,Logan County,5210,6069,6143,2457,1858,21737,0.239683489,0.279201362,0.282605695,0.113033077,0.085476377,0.021331831,0.024346359,0.064688444,0.043404702,0.04237064,0.196141975
5085,Arkansas,Lonoke County,20697,24765,18387,5880,3928,73657,0.280991623,0.33622059,0.249630042,0.07982948,0.053328265,0.025008254,0.029318435,0.057140317,0.03065452,0.026434821,0.168556348
5087,Arkansas,Madison County,4260,4617,4461,1851,1292,16481,0.258479461,0.280140768,0.270675323,0.112311146,0.078393301,0.023004672,0.024428275,0.061957581,0.04312748,0.038859559,0.191377568
5089,Arkansas,Marion County,3360,3655,4939,2918,1850,16722,0.200932903,0.218574333,0.295359407,0.174500658,0.110632699,0.017883028,0.019059682,0.067607768,0.067008253,0.054840629,0.22639936
5091,Arkansas,Miller County,11252,13807,11169,4253,3111,43592,0.258120756,0.316732428,0.256216737,0.097563773,0.071366306,0.022972747,0.027619068,0.058648011,0.037464489,0.035376278,0.182080593
5093,Arkansas,Mississippi County,11779,12972,10388,3619,2481,41239,0.285627683,0.314556609,0.251897476,0.087756735,0.060161498,0.025420864,0.027429336,0.057659332,0.033698586,0.029822054,0.174030173
5095,Arkansas,Monroe County,1597,1739,1963,883,718,6900,0.231449275,0.252028986,0.284492754,0.127971014,0.104057971,0.020598986,0.021976928,0.065120391,0.04914087,0.051581536,0.20841871
5097,Arkansas,Montgomery County,1822,1999,2692,1326,1085,8924,0.204168534,0.224002689,0.301658449,0.148588077,0.12158225,0.018171,0.019533035,0.069049619,0.057057822,0.060268321,0.224079796
5099,Arkansas,Nevada County,2066,2221,2321,954,764,8326,0.248138362,0.266754744,0.278765313,0.114580831,0.091760749,0.022084314,0.023261014,0.06380938,0.043999039,0.045485804,0.198639551
5101,Arkansas,Newton County,1656,1921,2159,1239,830,7805,0.212171685,0.246124279,0.276617553,0.158744395,0.106342088,0.01888328,0.021462037,0.063317758,0.060957848,0.052713773,0.217334696
5103,Arkansas,Ouachita County,5782,6403,6611,2768,2042,23606,0.244937728,0.271244599,0.280055918,0.117258324,0.086503431,0.021799458,0.023652529,0.0641048,0.045027196,0.042879751,0.197463734
5105,Arkansas,Perry County,2528,2821,2912,1225,866,10352,0.244204019,0.272507728,0.2812983,0.118334621,0.083655332,0.021734158,0.023762674,0.064389181,0.045440495,0.041467948,0.196794455
5107,Arkansas,Phillips County,5089,4884,4630,2012,1414,18029,0.282267458,0.270896888,0.256808475,0.111597981,0.078429197,0.025121804,0.023622209,0.05878346,0.042853625,0.038877353,0.18925845
5109,Arkansas,Pike County,2528,2967,3002,1231,945,10673,0.236859365,0.277991193,0.281270496,0.115337768,0.088541179,0.021080483,0.024240832,0.064382816,0.044289703,0.043889862,0.197883697
5111,Arkansas,Poinsett County,6283,7131,6264,2481,1815,23974,0.262075582,0.297447235,0.261283057,0.103487111,0.075707016,0.023324727,0.025937399,0.059807692,0.039739051,0.037527968,0.186336836
5113,Arkansas,Polk County,5015,5150,5273,2637,1974,20049,0.250137164,0.256870667,0.263005636,0.131527757,0.098458776,0.022262208,0.022399122,0.06020199,0.050506659,0.048806015,0.204175994
5115,Arkansas,Pope County,17246,21262,15411,5770,4311,64000,0.26946875,0.33221875,0.240796875,0.09015625,0.067359375,0.023982719,0.028969475,0.055118405,0.03462,0.033390042,0.176080641
5117,Arkansas,Prairie County,1761,2066,2327,991,929,8074,0.218107506,0.255883081,0.288209066,0.122739658,0.115060689,0.019411568,0.022313005,0.065971055,0.047132029,0.057035583,0.21186324
5119,Arkansas,Pulaski County,99593,133612,98400,36823,24252,392680,0.253623816,0.340256698,0.250585719,0.093773556,0.061760212,0.02257252,0.029670384,0.057359071,0.036009046,0.030614537,0.176225557
5121,Arkansas,Randolph County,4630,5254,4485,1952,1627,17948,0.257967462,0.292734567,0.249888567,0.108758636,0.090650769,0.022959104,0.025526454,0.057199493,0.041763316,0.044935586,0.192383954
5123,Arkansas,St. Francis County,5907,8961,6449,2505,1617,25439,0.232202524,0.352254413,0.253508393,0.098470852,0.063563819,0.020666025,0.030716585,0.058028071,0.037812807,0.031508585,0.178732073
5125,Arkansas,Saline County,30726,38195,30936,12628,8936,121421,0.253053426,0.314566673,0.254782945,0.104001779,0.073595177,0.022521755,0.027430214,0.058319816,0.039936683,0.036481129,0.184689597
5127,Arkansas,Scott County,2601,2776,2790,1205,947,10319,0.252059308,0.269018316,0.270375036,0.116774881,0.091772459,0.022433278,0.023458397,0.061888846,0.044841554,0.045491608,0.198113683
5129,Arkansas,Searcy County,1791,1932,2247,1125,863,7958,0.225056547,0.242774566,0.282357376,0.141367178,0.108444333,0.020030033,0.021169942,0.064631603,0.054284996,0.053755856,0.21387243
5131,Arkansas,Sebastian County,33607,41071,32571,11920,8584,127753,0.263062316,0.321487558,0.254952917,0.09330505,0.06719216,0.023412546,0.028033715,0.058358723,0.035829139,0.033307154,0.178941277
5133,Arkansas,Sevier County,5325,5203,4118,1423,1070,17139,0.310694906,0.303576638,0.240270728,0.083027014,0.062430714,0.027651847,0.026471883,0.05499797,0.031882374,0.030946905,0.171950977
5135,Arkansas,Sharp County,3919,4197,4720,2504,2026,17366,0.225670851,0.241679143,0.271795462,0.144189796,0.116664747,0.020084706,0.021074421,0.062213981,0.055368882,0.057830715,0.216572705
5137,Arkansas,Stone County,2621,2990,3430,1875,1541,12457,0.210403789,0.240025688,0.275347194,0.150517781,0.123705547,0.018725937,0.02093024,0.063026973,0.057798828,0.06132084,0.221802818
5139,Arkansas,Union County,10273,11400,10436,4069,2948,39126,0.262561979,0.291366355,0.266728007,0.103997342,0.075346317,0.023368016,0.025407146,0.061054041,0.039934979,0.037349169,0.187113352
5141,Arkansas,Van Buren County,3656,3927,4695,2354,1971,16603,0.220201168,0.23652352,0.28278022,0.141781606,0.118713486,0.019597904,0.020624851,0.064728392,0.054444137,0.058846275,0.218241559
5143,Arkansas,Washington County,67320,92126,49706,16544,11265,236961,0.284097383,0.388781276,0.209764476,0.069817396,0.047539469,0.025284667,0.033901727,0.048015089,0.02680988,0.023565315,0.157576678
5145,Arkansas,White County,20950,25053,19792,7451,5481,78727,0.266109467,0.318226276,0.251400409,0.094643515,0.069620334,0.023683743,0.027749331,0.057545554,0.03634311,0.034510799,0.179832536
5147,Arkansas,Woodruff County,1542,1695,1751,876,626,6490,0.237596302,0.261171032,0.269799692,0.134976888,0.096456086,0.021146071,0.022774114,0.061757149,0.051831125,0.047813282,0.205321741
5149,Arkansas,Yell County,5797,6216,5693,2108,1721,21535,0.269189691,0.28864639,0.264360344,0.09788716,0.079916415,0.023957883,0.025169965,0.060512083,0.03758867,0.039614567,0.186843167
6001,California,Alameda County,381081,629817,425345,136407,94103,1666753,0.228636757,0.377870626,0.255193781,0.081839961,0.056458875,0.020348671,0.032950319,0.058413856,0.031426545,0.027986665,0.171126056
6003,California,Alpine County,219,252,350,193,87,1101,0.198910082,0.228882834,0.317892825,0.175295186,0.079019074,0.017702997,0.019958583,0.072765668,0.067313351,0.039169755,0.216910354
6005,California,Amador County,6562,10522,11666,6489,4144,39383,0.166620115,0.267171114,0.296219181,0.164766524,0.105223066,0.01482919,0.023297321,0.06780457,0.063270345,0.052159074,0.221360501
6007,California,Butte County,54165,80540,53559,25338,17654,231256,0.23422095,0.348272045,0.231600477,0.109566887,0.076339641,0.020845665,0.030369322,0.053013349,0.042073685,0.03784156,0.184143581
6009,California,Calaveras County,8511,10677,13861,7619,4934,45602,0.186636551,0.234134468,0.303955967,0.167076005,0.108197009,0.016610653,0.020416526,0.069575521,0.064157186,0.053633257,0.224393143
6011,California,Colusa County,6491,6902,5071,1806,1357,21627,0.300134092,0.319138114,0.234475424,0.083506728,0.062745642,0.026711934,0.027828844,0.053671425,0.032066583,0.031103015,0.171381801
6013,California,Contra Costa County,286168,369082,313522,106437,75006,1150215,0.248795225,0.320880879,0.272576866,0.092536613,0.065210417,0.022142775,0.027980813,0.062392845,0.035534059,0.032324804,0.180375295
6015,California,Del Norte County,6386,9207,7217,3030,1988,27828,0.229481098,0.330853816,0.259343108,0.108883139,0.071438839,0.020423818,0.028850453,0.059363637,0.041811125,0.035412232,0.185861266
6017,California,El Dorado County,41773,50415,58101,24944,15445,190678,0.219076139,0.26439862,0.304707412,0.130817399,0.08100043,0.019497776,0.02305556,0.069747527,0.050233881,0.040151913,0.202686657
6019,California,Fresno County,309154,348860,214273,71367,50746,994400,0.310895012,0.350824618,0.215479686,0.071768906,0.051031778,0.027669656,0.030591907,0.0493233,0.02755926,0.025296452,0.160440575
6021,California,Glenn County,8172,8677,6745,2532,1921,28047,0.291368061,0.309373552,0.240489179,0.090277035,0.068492174,0.025931757,0.026977374,0.055047973,0.034666381,0.033951571,0.176575056
6023,California,Humboldt County,30758,48638,32597,15426,8954,136373,0.225543179,0.356654176,0.239028253,0.113116233,0.065658158,0.020073343,0.031100244,0.054713567,0.043436633,0.032546749,0.181870537
6025,California,Imperial County,57061,62204,38982,13112,10468,181827,0.31382028,0.342105408,0.214390602,0.072112503,0.057571208,0.027930005,0.029831592,0.049074009,0.027691201,0.028538048,0.163064854
6027,California,Inyo County,4041,4809,4927,2318,1892,17987,0.224662256,0.26735976,0.273920053,0.128870851,0.10518708,0.019994941,0.023313771,0.0627003,0.049486407,0.052141235,0.207636654
6029,California,Kern County,283988,319797,194632,59364,38983,896764,0.316680866,0.356612219,0.217038151,0.066198019,0.043470746,0.028184597,0.031096586,0.049680033,0.025420039,0.021548449,0.155929703
6031,California,Kings County,44910,59217,31723,8979,6537,151366,0.29669807,0.391217314,0.209578109,0.059319794,0.043186713,0.026406128,0.03411415,0.047972429,0.022778801,0.021407654,0.152679162
6033,California,Lake County,14707,17112,17928,8966,5669,64382,0.228433413,0.265788574,0.278462924,0.139262527,0.088052561,0.020330574,0.023176764,0.063740163,0.05347681,0.043647655,0.204371966
6035,California,Lassen County,5941,12564,7630,2890,1777,30802,0.192877086,0.407895591,0.247711188,0.093825076,0.057691059,0.017166061,0.035568496,0.056701091,0.036028829,0.028597458,0.174061934
6037,California,Los Angeles County,2447392,3722111,2560058,784621,591336,10105518,0.242183726,0.368324612,0.253332684,0.077642828,0.058516149,0.021554352,0.032117906,0.057987851,0.029814846,0.029006455,0.170481411
6039,California,Madera County,47468,52627,35526,13300,8751,157672,0.301055355,0.333775179,0.225315846,0.084352326,0.055501294,0.026793927,0.029105196,0.051574797,0.032391293,0.027511991,0.167377204
6041,California,Marin County,57112,64810,79801,33470,24473,259666,0.219944082,0.249589858,0.307321713,0.128896351,0.094247996,0.019575023,0.021764236,0.07034594,0.049496199,0.046718731,0.207900129
6043,California,Mariposa County,3086,4361,5142,2839,2043,17471,0.176635568,0.249613645,0.294316296,0.162497854,0.116936638,0.015720566,0.02176631,0.067369,0.062399176,0.057965491,0.225220543
6045,California,Mendocino County,20593,24862,22785,12362,7004,87606,0.235063808,0.283793347,0.260084926,0.141109056,0.079948862,0.020920679,0.02474678,0.059533439,0.054185878,0.039630651,0.199017427
6047,California,Merced County,90792,94669,58459,18109,12736,274765,0.330435099,0.344545339,0.212759995,0.06590723,0.046352337,0.029408724,0.030044354,0.048700763,0.025308376,0.022976854,0.15643907
6049,California,Modoc County,1842,2177,2400,1394,964,8777,0.209866697,0.248034636,0.273441951,0.1588242,0.109832517,0.018678136,0.02162862,0.062590862,0.060988493,0.054443979,0.21833009
6051,California,Mono County,2921,4915,4161,1470,783,14250,0.204982456,0.344912281,0.292,0.103157895,0.054947368,0.018243439,0.030076351,0.0668388,0.039612632,0.027237411,0.182008632
6053,California,Monterey County,126579,149738,100076,34658,24543,435594,0.290589402,0.343755883,0.229746048,0.079564916,0.056343751,0.025862457,0.029975513,0.05258887,0.030552928,0.027929598,0.166909365
6055,California,Napa County,32183,43196,37373,15095,11570,139417,0.230839855,0.309833091,0.268066305,0.108272305,0.082988445,0.020544747,0.027017446,0.061360377,0.041576565,0.041137372,0.191636507
6057,California,Nevada County,18794,24857,28665,16926,10454,99696,0.18851308,0.249327957,0.287524073,0.169776119,0.104858771,0.016777664,0.021741398,0.06581426,0.06519403,0.051978493,0.221505845
6059,California,Orange County,780693,1083103,851785,266049,204338,3185968,0.245041068,0.339960414,0.267355165,0.083506488,0.064136865,0.021808655,0.029644548,0.061197597,0.032066492,0.031792644,0.176509936
6061,California,Placer County,95917,114778,105548,43688,33218,393149,0.243971115,0.291945293,0.268468189,0.111123264,0.084492139,0.021713429,0.02545763,0.061452368,0.042671333,0.041882753,0.193177514
6063,California,Plumas County,3561,4406,5492,3349,1996,18804,0.189374601,0.234311849,0.292065518,0.178100404,0.106147628,0.01685434,0.020431993,0.066853797,0.068390555,0.052617379,0.225148064
6065,California,Riverside County,685531,825759,586346,200672,152450,2450758,0.279722029,0.336940245,0.239250877,0.081881606,0.062205244,0.024895261,0.029381189,0.054764526,0.031442537,0.03083514,0.171318652
6067,California,Sacramento County,398730,544069,380575,128725,88876,1540975,0.258751764,0.353068025,0.246970262,0.083534775,0.057675173,0.023028907,0.030787532,0.056531493,0.032077354,0.028589583,0.171014869
6069,California,San Benito County,17507,20644,15449,4773,3164,61537,0.284495507,0.335472967,0.251052212,0.077563092,0.051416221,0.0253201,0.029253243,0.057465851,0.029784227,0.025487021,0.167310442
6071,California,San Bernardino County,632769,776204,511269,153660,97701,2171603,0.29138337,0.357433656,0.235433917,0.07075879,0.044990268,0.02593312,0.031168215,0.053890824,0.027171375,0.022301676,0.160465209
6073,California,San Diego County,813331,1251466,809113,271988,197466,3343364,0.24326726,0.374313416,0.242005657,0.081351597,0.05906207,0.021650786,0.03264013,0.055395095,0.031239013,0.029277068,0.170202092
6075,California,San Francisco County,132667,395637,216752,76846,61403,883305,0.150193874,0.44790531,0.245387494,0.086998262,0.06951506,0.013367255,0.039057343,0.056169197,0.033407333,0.034458615,0.176459743
6077,California,San Joaquin County,225331,254751,176662,56813,39103,752660,0.299379534,0.338467568,0.234716871,0.075482954,0.051953073,0.026644779,0.029514372,0.053726692,0.028985454,0.025753138,0.164624435
6079,California,San Luis Obispo County,62978,94199,69793,33892,23148,284010,0.221745713,0.331674941,0.245741347,0.119333826,0.081504172,0.019735368,0.028922055,0.056250194,0.045824189,0.040401618,0.191133425
6081,California,San Mateo County,173115,266623,205886,69770,54151,769545,0.224957605,0.346468368,0.267542509,0.090663964,0.070367555,0.020021227,0.030212042,0.06124048,0.034814962,0.034881197,0.181169908
6083,California,Santa Barbara County,119441,160014,98607,37720,30745,446527,0.267488864,0.35835235,0.220830991,0.084474175,0.068853619,0.023806509,0.031248325,0.050548214,0.032438083,0.034130739,0.17217187
6085,California,Santa Clara County,468740,714177,493522,145807,115324,1937570,0.241921582,0.368594167,0.25471183,0.075252507,0.059519914,0.021531021,0.032141411,0.058303538,0.028896963,0.029504021,0.170376954
6087,California,Santa Cruz County,66193,92771,70164,28877,16250,274255,0.241355673,0.338265483,0.255834898,0.10529252,0.059251427,0.021480655,0.02949675,0.058560608,0.040432328,0.029370932,0.179341273
6089,California,Shasta County,42380,53104,47003,22016,15537,180040,0.235392135,0.294956676,0.261069762,0.122283937,0.086297489,0.0209499,0.025720222,0.059758869,0.046957032,0.042777666,0.196163688
